gid,depth,is_seed,cluster_id,component_id,in_degree,out_degree,incoming_sum,incoming_tx_count,outgoing_sum,outgoing_tx_count,pass_ratio,is_boundary,is_isolated,pagerank,betweenness,external_clusters,n_seed_reachable,min_seed_distance,matched_2d_kzt,fast_flow_ratio,same_day_senders,data_warning,role,role_score,coordinator_score,consolidator_score,distributor_score,transit_score,terminal_score,priority_money,priority_structure,priority_seed,priority_role,priority_score,evidence,why
100000003718715100,4,False,13,0,1,0,915000.0,3,0.0,0,0.0,True,False,0.0005720413192975142,0.0,0,1,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.9205921938088829,0.3039891205802357,0.19999999999999998,0.0,0.352957,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.92; структура=0.30; seed-связи=0.20; сила роли=0.00."
100000003724440100,2,False,3,0,2,0,50000.0,2,0.0,0,0.0,False,False,0.0003063982202778664,0.0,1,4,2,0.0,0.0,1,,terminal,0.729365,0.0,0.0,0.0,0.0,0.7293653671804171,0.4235082996859578,0.15738893925657296,0.6599999999999999,0.7293653671804171,0.480741,"Наблюдаемый сток: вход 50,000.00 KZT; выход/вход=0.00; depth=2. Не полный баланс.","Наблюдаемый сток: вход 50,000.00 KZT; выход/вход=0.00; depth=2. Не полный баланс. Приоритет: поток=0.42; структура=0.16; seed-связи=0.66; сила роли=0.73."
100000003736419100,3,False,0,0,1,1,23300.0,1,10000.0,1,0.4291845493562232,False,False,0.0002900657685796758,1.922024458454748e-05,0,2,3,10000.0,0.4291845493562232,1,,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.32772543741588156,0.25915120698292865,0.355,0.0,0.234105,"Выраженных критериев ролей нет: отправителей 1, получателей 1; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 1; требуется проверка. Приоритет: поток=0.33; структура=0.26; seed-связи=0.35; сила роли=0.00."
100000003739818100,1,False,3,0,1,0,57293.0,1,0.0,0,0.0,False,False,0.0002954165890467796,0.0,0,4,1,0.0,0.0,1,,terminal,0.735014,0.0,0.0,0.0,0.0,0.7350135992747053,0.46119336025123375,0.11328195829555755,0.71,0.7350135992747053,0.492432,"Наблюдаемый сток: вход 57,293.00 KZT; выход/вход=0.00; depth=1. Не полный баланс.","Наблюдаемый сток: вход 57,293.00 KZT; выход/вход=0.00; depth=1. Не полный баланс. Приоритет: поток=0.46; структура=0.11; seed-связи=0.71; сила роли=0.74."
100000003741418100,2,False,5,0,9,3,151900.0,13,39920.0,3,0.2628044766293614,False,False,0.0006286085241842013,5.275485580830812e-05,1,3,2,0.0,0.0,2,,consolidator,0.940282,0.0,0.940282184950136,0.0,0.0,0.0,0.6971736204576043,0.7236667867418802,0.52,0.940282184950136,0.729139,"Признаки сбора: 9 отправителей; вход 151,900.00 KZT; получателей 3.","Признаки сбора: 9 отправителей; вход 151,900.00 KZT; получателей 3. Приоритет: поток=0.70; структура=0.72; seed-связи=0.52; сила роли=0.94."
100000003747133100,2,False,47,0,5,2,237068.0,8,250000.0,2,1.0545497494389795,False,False,0.0003759167064977121,9.610122292273739e-05,3,3,2,40157.0,0.1693902171528844,2,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,consolidator,0.946069,0.0,0.9460691620256443,0.0,0.7651017113233335,0.0,0.8564378645132347,0.7142882062428012,0.52,0.9460691620256443,0.776021,"Признаки сбора: 5 отправителей; вход 237,068.00 KZT; получателей 2.","Признаки сбора: 5 отправителей; вход 237,068.00 KZT; получателей 2. Приоритет: поток=0.86; структура=0.71; seed-связи=0.52; сила роли=0.95."
100000003760160100,3,False,5,0,1,0,104470.0,1,0.0,0,0.0,False,False,0.0002873950250073544,0.0,0,3,3,0.0,0.0,1,,terminal,0.753164,0.0,0.0,0.0,0.0,0.7531640979147779,0.5872588604755495,0.03934723481414324,0.495,0.7531640979147779,0.473305,"Наблюдаемый сток: вход 104,470.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 104,470.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.59; структура=0.04; seed-связи=0.49; сила роли=0.75."
100000003770083100,0,True,75,19,0,0,0.0,0,0.0,0,,False,True,0.00028403728522183547,0.0,0,0,0,0.0,0.0,0,Seed: входящие неполны; Нет межклиентских переводов в выборке,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,Нет межклиентских переводов в выборке; данных для содержательной роли недостаточно. Seed: входящие неполны.,Нет межклиентских переводов в выборке; данных для содержательной роли недостаточно. Seed: входящие неполны. Приоритет: поток=0.00; структура=0.00; seed-связи=0.30; сила роли=0.00.
100000003781406100,3,False,12,0,1,0,45000.0,2,0.0,0,0.0,False,False,0.0007181143022086883,0.0,0,2,3,0.0,0.0,1,,terminal,0.723876,0.0,0.0,0.0,0.0,0.7238757932910245,0.39008524001794526,0.32017225747960104,0.355,0.7238757932910245,0.449038,"Наблюдаемый сток: вход 45,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 45,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.39; структура=0.32; seed-связи=0.35; сила роли=0.72."
100000003782913100,4,False,14,0,1,0,200000.0,1,0.0,0,0.0,True,False,0.00029778525274812767,0.0,0,1,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.7081650964558098,0.125181323662738,0.19999999999999998,0.0,0.25537,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.71; структура=0.13; seed-связи=0.20; сила роли=0.00."
100000003786516100,4,False,0,0,1,0,5000.0,1,0.0,0,0.0,True,False,0.0002915777344553102,0.0,0,3,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.00762673844773441,0.08615140525838622,0.48,0.0,0.107843,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.01; структура=0.09; seed-связи=0.48; сила роли=0.00."
100000003792647100,4,False,5,0,1,0,8000.0,1,0.0,0,0.0,True,False,0.0003978349198616893,0.0,0,3,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.044638851502916105,0.24528558476881232,0.48,0.0,0.153642,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.04; структура=0.25; seed-связи=0.48; сила роли=0.00."
100000003795588100,3,False,0,0,1,0,400000.0,2,0.0,0,0.0,False,False,0.00031924032617306933,0.0,0,1,3,0.0,0.0,1,,terminal,0.785435,0.0,0.0,0.0,0.0,0.7854351767905712,0.8241363840287125,0.18912058023572076,0.21499999999999997,0.7854351767905712,0.53388,"Наблюдаемый сток: вход 400,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 400,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.82; структура=0.19; seed-связи=0.21; сила роли=0.79."
100000003796063100,3,False,5,0,1,15,35000.0,1,959150.0,23,27.404285714285713,False,False,0.0006808525920436816,0.0011789271739411364,6,1,3,35000.0,1.0,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,distributor,0.958299,0.9190263253455144,0.0,0.9582988112391931,0.0,0.0,0.9246298788694481,0.9313480687819076,0.21499999999999997,0.9582988112391931,0.792801,"Признаки распределения: 15 получателей; выход 959,150.00 KZT; отправителей 1.","Признаки распределения: 15 получателей; выход 959,150.00 KZT; отправителей 1. Приоритет: поток=0.92; структура=0.93; seed-связи=0.21; сила роли=0.96."
100000003798151100,2,False,4,0,1,0,350000.0,3,0.0,0,0.0,False,False,0.0005719003720405264,0.0,0,1,2,0.0,0.0,1,,terminal,0.782706,0.0,0.0,0.0,0.0,0.7827062556663645,0.7996859578286227,0.30383046237533995,0.24,0.7827062556663645,0.55954,"Наблюдаемый сток: вход 350,000.00 KZT; выход/вход=0.00; depth=2. Не полный баланс.","Наблюдаемый сток: вход 350,000.00 KZT; выход/вход=0.00; depth=2. Не полный баланс. Приоритет: поток=0.80; структура=0.30; seed-связи=0.24; сила роли=0.78."
100000003809101100,1,False,11,0,2,2,166050.0,3,55200.0,4,0.3324299909665763,False,False,0.0003599223433004304,0.00013333962119341738,1,5,1,10200.0,0.06142728093947606,1,,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.724540152534769,0.7377989456589027,0.85,0.0,0.571812,"Выраженных критериев ролей нет: отправителей 2, получателей 2; требуется проверка.","Выраженных критериев ролей нет: отправителей 2, получателей 2; требуется проверка. Приоритет: поток=0.72; структура=0.74; seed-связи=0.85; сила роли=0.00."
100000003814002100,3,False,5,0,1,0,30000.0,1,0.0,0,0.0,False,False,0.0002850015064677967,0.0,0,3,3,0.0,0.0,1,,terminal,0.711215,0.0,0.0,0.0,0.0,0.7112148685403445,0.30237774786899957,0.006504986400725295,0.495,0.7112148685403445,0.369143,"Наблюдаемый сток: вход 30,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 30,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.30; структура=0.01; seed-связи=0.49; сила роли=0.71."
100000003819173100,4,False,6,0,1,0,143777.0,1,0.0,0,0.0,True,False,0.0002936126634483637,0.0,0,1,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.636159712875729,0.10249320036264732,0.19999999999999998,0.0,0.230824,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.64; структура=0.10; seed-связи=0.20; сила роли=0.00."
100000003823811100,2,False,19,0,1,3,30000.0,1,66130.0,3,2.2043333333333335,False,False,0.00035483143684878935,0.00012452339757262022,1,3,2,0.0,0.0,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.5657245401525348,0.7290159483091341,0.52,0.0,0.455971,"Выраженных критериев ролей нет: отправителей 1, получателей 3; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 3; требуется проверка. Приоритет: поток=0.57; структура=0.73; seed-связи=0.52; сила роли=0.00."
100000003824464100,2,False,23,0,1,0,200000.0,1,0.0,0,0.0,False,False,0.0003214608991407403,0.0,0,1,2,0.0,0.0,1,,terminal,0.770331,0.0,0.0,0.0,0.0,0.7703309156844969,0.7081650964558098,0.19142112420670895,0.24,0.7703309156844969,0.500888,"Наблюдаемый сток: вход 200,000.00 KZT; выход/вход=0.00; depth=2. Не полный баланс.","Наблюдаемый сток: вход 200,000.00 KZT; выход/вход=0.00; depth=2. Не полный баланс. Приоритет: поток=0.71; структура=0.19; seed-связи=0.24; сила роли=0.77."
100000003831201100,2,False,0,0,1,0,40500.0,3,0.0,0,0.0,False,False,0.0005311624824435255,0.0,0,2,2,0.0,0.0,1,,terminal,0.721147,0.0,0.0,0.0,0.0,0.7211468721668178,0.36989681471511887,0.28526745240253853,0.37999999999999995,0.7211468721668178,0.438573,"Наблюдаемый сток: вход 40,500.00 KZT; выход/вход=0.00; depth=2. Не полный баланс.","Наблюдаемый сток: вход 40,500.00 KZT; выход/вход=0.00; depth=2. Не полный баланс. Приоритет: поток=0.37; структура=0.29; seed-связи=0.38; сила роли=0.72."
100000003831324100,1,False,10,0,2,0,300000.0,2,0.0,0,0.0,False,False,0.000313470305679811,0.0,1,3,1,0.0,0.0,1,,terminal,0.779946,0.0,0.0,0.0,0.0,0.7799456029011786,0.7765814266487214,0.17706255666364457,0.57,0.7799456029011786,0.586226,"Наблюдаемый сток: вход 300,000.00 KZT; выход/вход=0.00; depth=1. Не полный баланс.","Наблюдаемый сток: вход 300,000.00 KZT; выход/вход=0.00; depth=1. Не полный баланс. Приоритет: поток=0.78; структура=0.18; seed-связи=0.57; сила роли=0.78."
100000003832231100,1,False,3,0,1,0,35000.0,1,0.0,0,0.0,False,False,0.0002909888435949883,0.0,0,4,1,0.0,0.0,1,,terminal,0.716419,0.0,0.0,0.0,0.0,0.7164188576609248,0.3380439659039928,0.08139165911151405,0.71,0.7164188576609248,0.442866,"Наблюдаемый сток: вход 35,000.00 KZT; выход/вход=0.00; depth=1. Не полный баланс.","Наблюдаемый сток: вход 35,000.00 KZT; выход/вход=0.00; depth=1. Не полный баланс. Приоритет: поток=0.34; структура=0.08; seed-связи=0.71; сила роли=0.72."
100000003834495100,3,False,0,0,3,1,602441.0,5,20000.0,1,0.0331982716979754,False,False,0.0006169955167190819,2.8717140104600026e-06,0,2,3,20000.0,0.0331982716979754,2,,consolidator,0.955411,0.0,0.9554113780598369,0.0,0.0,0.7840067086513641,0.8873934499775684,0.41731398810649967,0.355,0.9554113780598369,0.680399,"Признаки сбора: 3 отправителей; вход 602,441.00 KZT; получателей 1.","Признаки сбора: 3 отправителей; вход 602,441.00 KZT; получателей 1. Приоритет: поток=0.89; структура=0.42; seed-связи=0.35; сила роли=0.96."
100000003835149100,1,False,24,0,1,2,248500.0,1,4600440.0,13,18.512837022132796,False,False,0.0004860432635753594,1.7833216624837866e-06,0,1,1,0.0,0.0,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.9941677882458502,0.3584909951157641,0.29,0.0,0.445873,"Выраженных критериев ролей нет: отправителей 1, получателей 2; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 2; требуется проверка. Приоритет: поток=0.99; структура=0.36; seed-связи=0.29; сила роли=0.00."
100000003838587100,4,False,14,0,1,0,6000.0,1,0.0,0,0.0,True,False,0.0005518064617779997,0.0,0,1,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.027142216240466577,0.2982774252039891,0.19999999999999998,0.0,0.110441,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.03; структура=0.30; seed-связи=0.20; сила роли=0.00."
100000003843844100,3,False,13,0,1,1,16680.0,1,238000.0,1,14.268585131894485,False,False,0.00029016584463600333,1.922024458454748e-05,0,3,3,0.0,0.0,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.7510094212651414,0.2602618144171988,0.495,0.0,0.389368,"Выраженных критериев ролей нет: отправителей 1, получателей 1; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 1; требуется проверка. Приоритет: поток=0.75; структура=0.26; seed-связи=0.49; сила роли=0.00."
100000003854444100,2,False,17,0,1,14,210000.0,4,2322909.0,14,11.061471428571428,False,False,0.0004640393990138352,0.001075259811904019,2,1,2,160000.0,0.7619047619047619,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,distributor,0.97,0.8734761825004996,0.0,0.97,0.0,0.0,0.978017048003589,0.8714771294557111,0.24,0.97,0.801774,"Признаки распределения: 14 получателей; выход 2,322,909.00 KZT; отправителей 1.","Признаки распределения: 14 получателей; выход 2,322,909.00 KZT; отправителей 1. Приоритет: поток=0.98; структура=0.87; seed-связи=0.24; сила роли=0.97."
100000003865939100,1,False,69,15,1,0,81465.0,1,0.0,0,0.0,False,False,0.0005254689776604538,0.0,0,1,1,0.0,0.0,1,,terminal,0.744343,0.0,0.0,0.0,0.0,0.7443427017225748,0.5210856886496187,0.2755893019038984,0.29,0.7443427017225748,0.469309,"Наблюдаемый сток: вход 81,465.00 KZT; выход/вход=0.00; depth=1. Не полный баланс.","Наблюдаемый сток: вход 81,465.00 KZT; выход/вход=0.00; depth=1. Не полный баланс. Приоритет: поток=0.52; структура=0.28; seed-связи=0.29; сила роли=0.74."
100000003873332100,1,False,17,0,1,4,23468.0,1,286000.0,8,12.186807567751833,False,False,0.0002884067481484564,0.0008935591491820594,1,1,1,0.0,0.0,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.7837595334230597,0.6588183388149182,0.29,0.0,0.457832,"Выраженных критериев ролей нет: отправителей 1, получателей 4; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 4; требуется проверка. Приоритет: поток=0.78; структура=0.66; seed-связи=0.29; сила роли=0.00."
100000003877908100,1,False,3,0,1,0,40000.0,1,0.0,0,0.0,False,False,0.00029198192336258157,0.0,0,4,1,0.0,0.0,1,,terminal,0.720354,0.0,0.0,0.0,0.0,0.7203535811423392,0.3651861821444594,0.08987987307343608,0.71,0.7203535811423392,0.454114,"Наблюдаемый сток: вход 40,000.00 KZT; выход/вход=0.00; depth=1. Не полный баланс.","Наблюдаемый сток: вход 40,000.00 KZT; выход/вход=0.00; depth=1. Не полный баланс. Приоритет: поток=0.37; структура=0.09; seed-связи=0.71; сила роли=0.72."
100000003880331100,3,False,6,0,1,16,100000.0,1,3904908.0,31,39.04908,False,False,0.00030595559577586577,0.0006596540844331799,5,1,3,100000.0,1.0,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,distributor,0.977234,0.8640237194788135,0.0,0.9772344888964231,0.0,0.0,0.9887842081650965,0.7506981074531895,0.21499999999999997,0.9772344888964231,0.771618,"Признаки распределения: 16 получателей; выход 3,904,908.00 KZT; отправителей 1.","Признаки распределения: 16 получателей; выход 3,904,908.00 KZT; отправителей 1. Приоритет: поток=0.99; структура=0.75; seed-связи=0.21; сила роли=0.98."
100000003886323100,1,False,4,0,2,1,78168.0,6,7650.0,1,0.09786613447958244,False,False,0.001896581457273861,1.922024458454748e-05,0,2,1,0.0,0.0,1,,terminal,0.718072,0.0,0.0,0.0,0.0,0.7180724840924255,0.5365634813817856,0.5296634463301635,0.42999999999999994,0.7180724840924255,0.558903,"Наблюдаемый сток: вход 78,168.00 KZT; выход/вход=0.10; depth=1. Не полный баланс.","Наблюдаемый сток: вход 78,168.00 KZT; выход/вход=0.10; depth=1. Не полный баланс. Приоритет: поток=0.54; структура=0.53; seed-связи=0.43; сила роли=0.72."
100000003888197100,3,False,5,0,1,0,83167.0,1,0.0,0,0.0,False,False,0.00028671033150059734,0.0,0,3,3,0.0,0.0,1,,terminal,0.744977,0.0,0.0,0.0,0.0,0.7449773345421578,0.5271422162404665,0.026337262012692656,0.495,0.7449773345421578,0.449971,"Наблюдаемый сток: вход 83,167.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 83,167.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.53; структура=0.03; seed-связи=0.49; сила роли=0.74."
100000003888271100,1,False,44,5,1,2,12177.0,2,25590.0,3,2.10150283321015,False,False,0.0002898032142274034,3.962937027741748e-07,0,1,1,6600.0,0.5420054200542005,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.35397039030955585,0.09067802638728495,0.29,0.0,0.186861,"Выраженных критериев ролей нет: отправителей 1, получателей 2; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 2; требуется проверка. Приоритет: поток=0.35; структура=0.09; seed-связи=0.29; сила роли=0.00."
100000003888527100,3,False,42,0,1,0,30000.0,1,0.0,0,0.0,False,False,0.00036454804614545195,0.0,0,1,3,0.0,0.0,1,,terminal,0.711215,0.0,0.0,0.0,0.0,0.7112148685403445,0.30237774786899957,0.22862647325475974,0.21499999999999997,0.7112148685403445,0.368674,"Наблюдаемый сток: вход 30,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 30,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.30; структура=0.23; seed-связи=0.21; сила роли=0.71."
100000003896956100,3,False,4,0,1,1,10000.0,1,27000.0,2,2.7,False,False,0.0002870127500995616,1.922024458454748e-05,0,2,3,10000.0,1.0,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.34858681022880217,0.21805873191493227,0.355,0.0,0.230091,"Выраженных критериев ролей нет: отправителей 1, получателей 1; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 1; требуется проверка. Приоритет: поток=0.35; структура=0.22; seed-связи=0.35; сила роли=0.00."
100000003899325100,3,False,6,0,1,0,50120.0,1,0.0,0,0.0,False,False,0.00029502274247151546,0.0,0,1,3,0.0,0.0,1,,terminal,0.730571,0.0,0.0,0.0,0.0,0.7305711695376247,0.43023777478689995,0.11121940163191295,0.21499999999999997,0.7305711695376247,0.382519,"Наблюдаемый сток: вход 50,120.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 50,120.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.43; структура=0.11; seed-связи=0.21; сила роли=0.73."
100000003899899100,3,False,4,0,2,1,218500.0,5,10000.0,1,0.04576659038901602,False,False,0.000649947550820144,1.9418391435934565e-05,0,2,3,10000.0,0.04576659038901602,1,,terminal,0.760526,0.0,0.0,0.0,0.0,0.7605258904879765,0.7281292059219381,0.5497111005498738,0.355,0.7605258904879765,0.616998,"Наблюдаемый сток: вход 218,500.00 KZT; выход/вход=0.05; depth=3. Не полный баланс.","Наблюдаемый сток: вход 218,500.00 KZT; выход/вход=0.05; depth=3. Не полный баланс. Приоритет: поток=0.73; структура=0.55; seed-связи=0.35; сила роли=0.76."
100000003900547100,1,False,4,0,1,0,23700.0,1,0.0,0,0.0,False,False,0.00028656870172934944,0.0,0,2,1,0.0,0.0,1,,terminal,0.700997,0.0,0.0,0.0,0.0,0.700997280145059,0.23822341857335128,0.023798730734360833,0.42999999999999994,0.700997280145059,0.338666,"Наблюдаемый сток: вход 23,700.00 KZT; выход/вход=0.00; depth=1. Не полный баланс.","Наблюдаемый сток: вход 23,700.00 KZT; выход/вход=0.00; depth=1. Не полный баланс. Приоритет: поток=0.24; структура=0.02; seed-связи=0.43; сила роли=0.70."
100000003904497100,4,False,2,0,1,0,10000.0,1,0.0,0,0.0,True,False,0.00033934306445158744,0.0,0,2,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.0708838043965904,0.210222121486854,0.33999999999999997,0.0,0.127639,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.07; структура=0.21; seed-связи=0.34; сила роли=0.00."
100000003917461100,3,False,12,0,1,2,10000.0,1,140000.0,5,14.0,False,False,0.00039672520623128054,2.0210978841482916e-05,0,2,3,10000.0,1.0,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.6473755047106325,0.5225266082636972,0.355,0.0,0.395844,"Выраженных критериев ролей нет: отправителей 1, получателей 2; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 2; требуется проверка. Приоритет: поток=0.65; структура=0.52; seed-связи=0.35; сила роли=0.00."
100000003920950100,3,False,10,0,1,0,323290.0,1,0.0,0,0.0,False,False,0.0003894198933338401,0.0,0,1,3,0.0,0.0,1,,terminal,0.781215,0.0,0.0,0.0,0.0,0.7812148685403446,0.7882458501570211,0.24068449682683588,0.21499999999999997,0.7812148685403446,0.534949,"Наблюдаемый сток: вход 323,290.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 323,290.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.79; структура=0.24; seed-связи=0.21; сила роли=0.78."
100000003922499100,2,False,12,0,1,0,50000.0,1,0.0,0,0.0,False,False,0.0005320697879998398,0.0,0,1,2,0.0,0.0,1,,terminal,0.729365,0.0,0.0,0.0,0.0,0.7293653671804171,0.4235082996859578,0.2857434270172257,0.24,0.7293653671804171,0.42883,"Наблюдаемый сток: вход 50,000.00 KZT; выход/вход=0.00; depth=2. Не полный баланс.","Наблюдаемый сток: вход 50,000.00 KZT; выход/вход=0.00; depth=2. Не полный баланс. Приоритет: поток=0.42; структура=0.29; seed-связи=0.24; сила роли=0.73."
100000003923946100,1,False,8,0,1,4,282000.0,3,675000.0,4,2.393617021276596,False,False,0.00038718031934303904,1.981468513870874e-06,0,2,1,202000.0,0.7163120567375887,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.9232839838492598,0.3356755441601823,0.42999999999999994,0.0,0.446904,"Выраженных критериев ролей нет: отправителей 1, получателей 4; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 4; требуется проверка. Приоритет: поток=0.92; структура=0.34; seed-связи=0.43; сила роли=0.00."
100000003927792100,2,False,15,0,1,0,13067.0,1,0.0,0,0.0,False,False,0.0002881623439280687,0.0,0,3,2,0.0,0.0,1,,terminal,0.680181,0.0,0.0,0.0,0.0,0.6801813236627381,0.1094661283086586,0.050770625566636446,0.52,0.6801813236627381,0.319578,"Наблюдаемый сток: вход 13,067.00 KZT; выход/вход=0.00; depth=2. Не полный баланс.","Наблюдаемый сток: вход 13,067.00 KZT; выход/вход=0.00; depth=2. Не полный баланс. Приоритет: поток=0.11; структура=0.05; seed-связи=0.52; сила роли=0.68."
100000003934614100,3,False,34,0,2,1,17000.0,2,11500.0,2,0.6764705882352942,False,False,0.0003117110553092856,6.604895046236247e-08,0,1,3,10000.0,0.5882352941176471,1,,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.28757290264692686,0.17291197780525716,0.21499999999999997,0.0,0.1725,"Выраженных критериев ролей нет: отправителей 2, получателей 1; требуется проверка.","Выраженных критериев ролей нет: отправителей 2, получателей 1; требуется проверка. Приоритет: поток=0.29; структура=0.17; seed-связи=0.21; сила роли=0.00."
100000003942602100,1,False,1,1,1,1,30000.0,1,30000.0,1,1.0,False,False,0.0002902865244071078,0.0,0,1,1,30000.0,1.0,1,,transit,0.945,0.0,0.0,0.0,0.9450000000000001,0.0,0.47016599371915657,0.07417271078875794,0.29,0.9450000000000001,0.453843,Признаки транзита: выход/вход=1.00; совместимо за 0–2 дня 100% входа.,Признаки транзита: выход/вход=1.00; совместимо за 0–2 дня 100% входа. Приоритет: поток=0.47; структура=0.07; seed-связи=0.29; сила роли=0.95.
